,expected,output,output disposal,probability,url,img_name
Vegetable Oil,Curbside Food Waste Collection,Salad Dressing,Curbside Food Waste Collection,0.36559244990348816,https://upload.wikimedia.org/wikipedia/commons/1/1d/2022-05-30_21_06_43_A_bottle_of_Wesson_vegetable_oil_in_the_Mountainville_section_of_Ewing_Township%2C_Mercer_County%2C_New_Jersey.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/vegetable-oil.jpg
Vegetable Peelings,Curbside Food Waste Collection,Fruit Peels,Curbside Food Waste Collection,0.7150805592536926,https://c1.wallpaperflare.com/preview/538/755/804/potato-dish-organic-waste-shell-peel-potatoes.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/vegetable-peelings.jpg
Vegetables,Curbside Food Waste Collection,Vegetables,Curbside Food Waste Collection,0.9561921954154968,https://upload.wikimedia.org/wikipedia/commons/e/e8/A_selection_of_vegetables_01.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/vegetables.jpg
Vinegar,Curbside Food Waste Collection,Syrup,Regular Trash,0.8052535653114319,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Apple_Cider_Vinegar_%284108653248%29.jpg/800px-Apple_Cider_Vinegar_%284108653248%29.jpg?20140928063657,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/vinegar.jpg
Water Chestnut,Curbside Food Waste Collection,Nuts,Curbside Food Waste Collection,0.5119619369506836,https://img.rawpixel.com/s3fs-private/rawpixel_images/website_content/px847894-image-kwvux4mi.jpg?w=800&dpr=1&fit=default&crop=default&q=65&vib=3&con=3&usm=15&bg=F4F4F3&ixlib=js-2.2.1&s=67afd13042e41a28bee126ac6b28f75b,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/water-chestnut.jpg
Watercress,Curbside Food Waste Collection,Yarrow,Regular Trash,0.45574191212654114,https://bs.plantnet.org/image/o/98e31787df75c81a8c9e9b2804c89ef3e6f7c6bc,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/watercress.jpg
Watermelon,Curbside Food Waste Collection,Watermelon,Curbside Food Waste Collection,0.9163259863853455,https://seeds.ca/d/?n=ebulletin%2F2017%2F08%2Fwatermelon.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/watermelon.jpg
Wasabi,Curbside Food Waste Collection,Wasabi,Curbside Food Waste Collection,0.9842169284820557,https://upload.wikimedia.org/wikipedia/commons/d/d1/Compare_Hikimi_Wasabi_Color_And_Taste.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/wasabi.jpg
Weeds,Leaf and Yard Waste,Cedar Clippings,Leaf and Yard Waste,0.46996787190437317,https://cdn14.picryl.com/photo/2010/09/10/chief-air-traffic-controller-sel-jeff-barkley-picks-up-overgrown-weeds-during-ce3f1a-1024.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/weeds.jpg
Wine Corks (cork),Regular Trash,Wine Corks (cork),Regular Trash,0.8811946511268616,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Wine_corks.JPG/800px-Wine_corks.JPG?20150618090052,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/wine-corks- cork .jpg
Woodchips,Private Disposal,Woodchips,Private Disposal,0.8747109174728394,https://i0.wp.com/tscapeinc.com/wp-content/uploads/2022/04/Clean-Wood-Chip-rotated.jpg?fit=480%2C640&ssl=1,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/woodchips.jpg
Yard Waste,Leaf and Yard Waste,Grass Clippings,Leaf and Yard Waste,0.9658259749412537,https://classiccleanouts.com/wp-content/uploads/2021/11/yard-debris-removal-boston.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/yard-waste.jpg
Yarrow,Regular Trash,Yarrow,Regular Trash,0.999987006187439,https://upload.wikimedia.org/wikipedia/commons/1/17/Yarrow_%28Achillea_millefolium%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/yarrow.jpg
Yellow Beans,Curbside Food Waste Collection,Yellow Beans,Curbside Food Waste Collection,0.5403057932853699,https://p1.pxfuel.com/preview/83/79/770/soy-beans-yellow-vegetables.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/yellow-beans.jpg
Yams,Curbside Food Waste Collection,Yams,Curbside Food Waste Collection,0.5184129476547241,https://live.staticflickr.com/65535/49098782812_fbbea62d18_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/yams.jpg
Zucchini,Curbside Food Waste Collection,Zucchini,Curbside Food Waste Collection,0.6830254793167114,https://c.pxhere.com/photos/df/e2/zucchini_green_vegetables_harvest_bio-1085479.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/zucchini.jpg
